anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL
15689,Nekomonogatari: Kuro,Nekomonogatari Black,猫物語（黒）,7.93,"Comedy, Romance, Supernatural, Ecchi","After surviving a vampire attack, Koyomi Araragi notices that his friend and savior, Tsubasa Hanekawa, has been acting strange. When he happens to cross paths with her on his way to a bookstore and sees she has a bandage on her face, he knows something must definitely be wrong. Araragi wants to help her, but Hanekawa assures him that her wound is just something she received at home and that he should not concern himself with it. But when a white cat with no tail is hit and killed by a car, the pair bury the creature and the real trouble begins.

When Araragi later pays a visit to his friend Meme Oshino and recounts the day's events, he is informed what they have buried is actually an apparition, one perfect for Hanekawa in her current state. Tasked with finding his friend to confirm her safety, he discovers that she has attacked her parents, possessed by the ""Sawari Neko."" Now, it is up to Araragi to help Hanekawa as she once helped him.",TV,4.0,"Dec 31, 2012",fall 2012,Finished Airing,"Aniplex, Kodansha",Aniplex of America,Shaft,Light novel,24 min per ep,R - 17+ (violence & profanity),677.0,378,1206,328638.0,536376,https://cdn.myanimelist.net/images/anime/1170/121597.jpg
17265,Log Horizon,Log Horizon,ログ・ホライズン,7.93,"Action, Adventure, Fantasy","In the blink of an eye, thirty thousand bewildered Japanese gamers are whisked from their everyday lives into the world of the popular MMORPG, Elder Tale, after the game's latest update—unable to log out. Among them is the socially awkward college student Shiroe, whose confusion and shock lasts only a moment as, a veteran of the game, he immediately sets out to explore the limits of his new reality.

Shiroe must learn to live in this new world, leading others and negotiating with the NPC ""natives"" in order to bring stability to the virtual city of Akihabara. He is joined by his unfortunate friend Naotsugu, having logged in for the first time in years only to find himself trapped, and Akatsuki, a petite but fierce assassin who labels Shiroe as her master. A tale of fantasy, adventure, and politics, Log Horizon explores the elements of gaming through the eyes of a master strategist who attempts to make the best of a puzzling situation.",TV,25.0,"Oct 5, 2013 to Mar 22, 2014",fall 2013,Finished Airing,NHK,"Funimation, Sentai Filmworks",Satelight,Light novel,24 min per ep,PG-13 - Teens 13 or older,676.0,127,10177,562953.0,1081698,https://cdn.myanimelist.net/images/anime/5/84004.jpg
21855,Hanamonogatari,Hanamonogatari,花物語,7.93,"Comedy, Mystery, Supernatural","Now that Koyomi Araragi and Hitagi Senjougahara have graduated, very few familiar faces remain at Naoetsu Private High School. One of these is Suruga Kanbaru, holder of the Monkey's Paw. When she begins to hear talk of a mysterious being known as the ""Devil"" who will magically solve any problem, Kanbaru immediately thinks these rumors are about her and decides to investigate.

She discovers the Devil is actually Rouka Numachi, a former basketball rival from junior high who is no longer able to play due to a leg injury. Rouka provides free advice to those who seek her out. Acting as a collector of misfortune, she enjoys relieving the stress of her clients by providing them with the false hope of having their problems solved. Although Kanbaru sees no real harm being done, she reprimands Rouka for lying and heads home, relieved she is not the cause of the rumors. But she may have a reason to worry after all: she finds that her left hand has reverted back to its human form.",TV,5.0,"Aug 16, 2014",summer 2014,Finished Airing,"Aniplex, Kodansha",Aniplex of America,Shaft,Light novel,25 min per ep,R - 17+ (violence & profanity),684.0,513,1066,232755.0,414442,https://cdn.myanimelist.net/images/anime/13/65755.jpg
33221,Kidou Senshi Gundam Thunderbolt: December Sky,Mobile Suit Gundam Thunderbolt: December Sky,機動戦士ガンダム サンダーボルト DECEMBER SKY,7.93,"Action, Drama, Sci-Fi","Federation troops and Zeon forces carry out a fierce battle in the Thunderbolt Sector in what was once Side 4 ""Moore."" The Thunderbolt Sector is a shoal zone composed of the debris of destroyed space colonies, named for the electrical discharges from the metal debris. MS pilot Io Flemming is among the Federation soldiers who are dispatched to the area, where Zeon sniper Daryl Lorenz awaits them on the battlefield.

(Source: Gundam Wikia)",Movie,1.0,"Jun 25, 2016",UNKNOWN,Finished Airing,UNKNOWN,NYAV Post,Sunrise,Manga,1 hr 9 min,R - 17+ (violence & profanity),672.0,4368,176,11997.0,22183,https://cdn.myanimelist.net/images/anime/2/79823.jpg
34100,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,Fate/kaleid liner Prisma Illya: Vow in the Snow,劇場版 Fate/kaleid liner プリズマ☆イリヤ 雪下の誓い,7.93,"Action, Fantasy","After succumbing to an unenviable fate, Kiritsugu Emiya has left Shirou Emiya the duty to save mankind in his place. The world is dying and time is ticking, but when the salvation Shirou seeks is at the cost of his only family left—his younger sister—will he still have the heart to pursue this duty?

Shirou is now pressed with the choice to continue being a hero of justice—or become the very evil his ideal has vowed to vanquish. The orphan is alone once again, yet his body is still made of swords. The Fifth Holy Grail War now begins with his oath under snow.",Movie,1.0,"Aug 26, 2017",UNKNOWN,Finished Airing,UNKNOWN,Sentai Filmworks,SILVER LINK.,Manga,1 hr 29 min,PG-13 - Teens 13 or older,681.0,2037,371,44043.0,92027,https://cdn.myanimelist.net/images/anime/1996/93042.jpg
35848,Promare,Promare,PROMARE（プロメア）,7.93,"Action, Sci-Fi","Thirty years ago, a new race of flame-wielding mutants suddenly appeared, destroying a large portion of humanity. These so-called “Burnish” have continued to appear at random, leaving a trail of death and destruction in their wake.

The autonomous republic of Promepolis is a thriving nation thanks to the incredible efforts of their leader, Kray Foresight, against the Burnish. A team of firefighters known as the Burning Rescue is tasked with stopping these horrifying monsters, using the most performant technology available thanks to their incredible mechanic Lucia Fex. Galo Thymos is an energetic young man, who considers Foresight his hero for saving his life and is the rescue team's most recent recruit. 

A terrorist group calling themselves Mad Burnish has been causing havoc all over the nation. After an encounter with Mad Burnish leader Lio Fotia, Galo sets out on his fated journey to find the truth about these mutants, ultimately leading him to question everything he previously held to be true.",Movie,1.0,"May 24, 2019",UNKNOWN,Finished Airing,"Aniplex, Half H.P Studio, SANZIGEN, XFLAG, Toho Visual Entertainment, VV-ALKLINE, Deho Gallery",GKIDS,Trigger,Original,1 hr 51 min,PG-13 - Teens 13 or older,678.0,839,3229,130162.0,265647,https://cdn.myanimelist.net/images/anime/1008/101845.jpg
38337,Gochuumon wa Usagi desu ka? Bloom,Is the Order a Rabbit? Bloom,ご注文はうさぎですか? BLOOM,7.93,Slice of Life,"Although the year is coming close to an end, there is no lack of fun for Kokoa Hoto and the other café waitresses! From bazaars to festivals, life is as enjoyable as it gets. As for Chino Kafuu and her middle school friends—the friendly Megumi Natsu and the playful Maya Jouga—they begin to look towards the future and decide on a high school to enroll in.

Bonds of friendship and exciting adventures blend into Gochuumon wa Usagi Desu ka? Bloom as the joyful lives of the café waitresses continue.",TV,12.0,"Oct 10, 2020 to Dec 26, 2020",fall 2020,Finished Airing,UNKNOWN,Sentai Filmworks,Encourage Films,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,683.0,2640,465,21050.0,59896,https://cdn.myanimelist.net/images/anime/1900/109179.jpg
15,Eyeshield 21,UNKNOWN,アイシールド21,7.92,Sports,"Shy, reserved, and small-statured, Deimon High School student Sena Kobayakawa is the perfect target for bullies. However, as a result of running errands throughout his life, Sena has become agile and developed a skill for avoiding crowds of people. After the cunning Youichi Hiruma—captain of the Deimon Devil Bats football team—witnesses Sena's rapid legs in motion, he coerces the timid boy into joining his squad.

As Hiruma wants to conceal Sena's identity from other clubs, Sena is forced to hide under the visored helmet of ""Eyeshield 21,"" a mysterious running back wearing the number 21 jersey. The legendary Eyeshield 21 can supposedly run at the speed of light and has achieved remarkable feats in the United States during his time at the Notre Dame College.

Accustomed to avoiding his problems in the past, Sena's specialty might just help him become the new secret weapon of the Deimon Devil Bats. As he interacts with his teammates, Sena gradually gains more self-confidence and forges valuable bonds along the way.",TV,145.0,"Apr 6, 2005 to Mar 19, 2008",spring 2005,Finished Airing,"TV Tokyo, Nihon Ad Systems, TV Tokyo Music, Shueisha","VIZ Media, Sentai Filmworks",Gallop,Manga,23 min per ep,PG-13 - Teens 13 or older,688.0,1252,1997,86524.0,177688,https://cdn.myanimelist.net/images/anime/1079/133529.jpg
269,Bleach,Bleach,BLEACH - ブリーチ -,7.92,"Action, Adventure, Fantasy","Ichigo Kurosaki is an ordinary high schooler—until his family is attacked by a Hollow, a corrupt spirit that seeks to devour human souls. It is then that he meets a Soul Reaper named Rukia Kuchiki, who gets injured while protecting Ichigo's family from the assailant. To save his family, Ichigo accepts Rukia's offer of taking her powers and becomes a Soul Reaper as a result.

However, as Rukia is unable to regain her powers, Ichigo is given the daunting task of hunting down the Hollows that plague their town. However, he is not alone in his fight, as he is later joined by his friends—classmates Orihime Inoue, Yasutora Sado, and Uryuu Ishida—who each have their own unique abilities. As Ichigo and his comrades get used to their new duties and support each other on and off the battlefield, the young Soul Reaper soon learns that the Hollows are not the only real threat to the human world.",TV,366.0,"Oct 5, 2004 to Mar 27, 2012",fall 2004,Finished Airing,"TV Tokyo, Aniplex, Dentsu, TV Tokyo Music, Studio Kelmadick, Shueisha",VIZ Media,Pierrot,Manga,24 min per ep,PG-13 - Teens 13 or older,686.0,39,68896,1069200.0,1856976,https://cdn.myanimelist.net/images/anime/3/40451.jpg
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,Akagi,闘牌伝説アカギ　闇に舞い降りた天才,7.92,Suspense,"While mahjong is a game that is often played with family and friends, it is also a game that is played in the darkest corners of society. Nangou is a compulsive gambler who has accumulated debt over three million yen. In a last ditch attempt to clear his record, he decides to wager his life on a game of mahjong with the mafia. Unfortunately, as the game progresses, Nangou only moves further from the prize and closer to death.

When all hope seems lost, the game parlor is suddenly intruded upon by Shigeru Akagi, a young boy on the run from the police. Desperate to turn the game around, Nangou hands the game over to Akagi after teaching him a few of the rules. The mafia can only smirk as Akagi sits down to play. However, they soon come to learn that Akagi is a natural-born gambler. An imposing figure who does not fear death. One who is destined to become a legend.",TV,26.0,"Oct 5, 2005 to Mar 29, 2006",fall 2005,Finished Airing,"VAP, Nippon Television Network",UNKNOWN,Madhouse,Manga,23 min per ep,R - 17+ (violence & profanity),699.0,1939,1232,42976.0,99681,https://cdn.myanimelist.net/images/anime/11/53587.jpg
2890,Gake no Ue no Ponyo,Ponyo,崖の上のポニョ,7.92,"Adventure, Award Winning, Fantasy","A goldfish sneaks away from home and floats off on the back of a jellyfish. After getting stuck in a glass jar, she drifts to the shore where she is freed by Sousuke, a five-year-old boy who lives with his mother Lisa in a house by the sea while his father Koichi works on a fishing boat. After healing a cut on Sousuke's finger by licking it, the goldfish is named Ponyo by her new friend.

Unknown to Sousuke, Ponyo already has a name and a family. Her father Fujimoto, a sorcerer who forsook his humanity to live underwater, searches frantically for his daughter Brunhilde. When found and captured, Ponyo rejects her birth name and declares that she wants to become a human. Using the power received from Sousuke's blood, she grows arms and legs and escapes to the surface once more. But the magic released into the ocean causes an imbalance in nature, causing the Moon to start falling out of orbit and the tides to grow dangerously stronger. Reunited with Ponyo, Sousuke must pass an ancient test to restore order in the world and let his companion live on as a human.",Movie,1.0,"Jul 19, 2008",UNKNOWN,Finished Airing,"Dentsu, d-rights, Toho","Disney Platform Distribution, GKIDS",Studio Ghibli,Original,1 hr 40 min,G - All Ages,689.0,374,3766,360594.0,542825,https://cdn.myanimelist.net/images/anime/7/8970.jpg
